Serial_Number,Power,Flow,Volume,ReturnTemperature,FlowTemperature,MWH,DateTime,Minute,Hour,Day,Month,Year
71438771,0.0,0.0,5240.5,29.05,52.57,24.04,2020-05-11 03:24:26,30,3,11,5,2020
71477358,0.0,0.0,7330.4,45.99,52.14,69.18,2020-05-11 03:37:45,45,3,11,5,2020
80074581,429497000.0,5955.0,31353.2,61.34,61.18,1.8,2020-05-11 03:48:26,60,3,11,5,2020
71438771,0.0,0.0,5240.5,29.38,49.98,24.04,2020-05-11 03:54:26,60,3,11,5,2020
71477357,5.2,927.0,8414.2,55.67,60.61,46.73,2020-05-11 04:19:55,30,4,11,5,2020
71477358,7.4,758.0,7330.5,53.74,61.62,69.19,2020-05-11 04:22:45,30,4,11,5,2020
71438771,0.0,0.0,5240.5,27.52,52.18,24.04,2020-05-11 04:24:25,30,4,11,5,2020
71477358,62.1,1585.0,7330.7,24.88,58.44,69.19,2020-05-11 04:52:45,60,4,11,5,2020
71438771,11.0,393.0,5240.5,27.17,51.48,24.04,2020-05-11 05:09:25,15,5,11,5,2020
71477358,0.0,0.0,7331.0,30.18,59.2,69.2,2020-05-11 05:37:45,45,5,11,5,2020
71438771,0.0,0.0,5240.5,27.08,50.91,24.04,2020-05-11 05:39:26,45,5,11,5,2020
71438771,0.0,0.0,5240.5,28.5,52.64,24.04,2020-05-11 05:54:26,60,5,11,5,2020
71477358,0.0,0.0,7331.0,35.01,53.77,69.2,2020-05-11 06:07:46,15,6,11,5,2020
80074581,429497000.0,6272.0,31368.4,58.74,58.62,1.8,2020-05-11 06:18:26,30,6,11,5,2020
71438771,0.0,0.0,5240.5,31.53,49.85,24.04,2020-05-11 06:24:25,30,6,11,5,2020
71477358,0.0,0.0,7331.3,55.44,62.84,69.2,2020-05-11 06:52:45,60,6,11,5,2020
71438771,27.3,667.0,5240.6,22.45,57.88,24.05,2020-05-11 07:09:25,15,7,11,5,2020
71477358,0.0,0.0,7331.3,36.1,56.44,69.2,2020-05-11 07:22:45,30,7,11,5,2020
80074581,429497000.0,6028.0,31376.1,62.99,62.97,1.8,2020-05-11 07:33:25,45,7,11,5,2020
80074580,11.2,1731.0,17922.8,58.04,63.56,76.32,2020-05-11 07:36:49,45,7,11,5,2020
71477358,0.0,0.0,7331.4,27.69,56.09,69.2,2020-05-11 07:37:45,45,7,11,5,2020
80074580,3.2,1737.0,17923.7,56.64,58.42,76.32,2020-05-11 08:06:50,15,8,11,5,2020
71477358,1.7,58.0,7331.4,27.93,56.7,69.2,2020-05-11 08:07:45,15,8,11,5,2020
71438771,1.1,584.0,5241.3,55.2,56.89,24.05,2020-05-11 08:09:25,15,8,11,5,2020
80074581,429497000.0,5848.0,31380.6,60.86,60.76,1.8,2020-05-11 08:18:25,30,8,11,5,2020
71477358,51.4,2027.0,7331.8,41.59,62.21,69.21,2020-05-11 08:37:45,45,8,11,5,2020
71438771,0.0,0.0,5241.5,52.93,54.15,24.05,2020-05-11 08:54:25,60,8,11,5,2020
80074581,429497000.0,6055.0,31385.1,63.51,63.36,1.8,2020-05-11 09:03:25,15,9,11,5,2020
71477358,3.2,726.0,7333.2,58.86,62.75,69.22,2020-05-11 10:07:45,15,10,11,5,2020
80074580,2.4,1629.0,17927.6,58.31,59.66,76.34,2020-05-11 10:21:49,30,10,11,5,2020
71477358,1.0,704.0,7333.4,58.3,59.51,69.22,2020-05-11 10:22:45,30,10,11,5,2020
71438771,0.0,0.0,5241.5,28.29,47.04,24.05,2020-05-11 10:24:25,30,10,11,5,2020
80074581,429497000.0,6153.0,31394.3,60.08,59.99,1.8,2020-05-11 10:33:25,45,10,11,5,2020
71477358,32.4,1979.0,7333.7,46.45,60.36,69.23,2020-05-11 10:37:45,45,10,11,5,2020
80074581,0.3,6133.0,31395.8,62.3,62.35,1.8,2020-05-11 10:48:25,60,10,11,5,2020
71477358,3.9,711.0,7333.9,57.4,62.25,69.23,2020-05-11 10:52:45,60,10,11,5,2020
71438771,0.0,0.0,5241.5,26.52,44.78,24.05,2020-05-11 10:54:25,60,10,11,5,2020
71477358,5.6,1483.0,7334.3,57.6,60.93,69.23,2020-05-11 11:07:45,15,11,11,5,2020
71438771,0.0,0.0,5241.5,25.45,42.61,24.05,2020-05-11 11:09:25,15,11,11,5,2020
80074581,429497000.0,6073.0,31398.9,61.85,61.81,1.8,2020-05-11 11:18:25,30,11,11,5,2020
80074580,4.2,1574.0,17929.3,59.73,62.13,76.34,2020-05-11 11:21:49,30,11,11,5,2020
71477358,2.9,751.0,7334.5,58.29,61.84,69.23,2020-05-11 11:22:45,30,11,11,5,2020
71438771,1.9,73.0,5241.5,22.97,46.49,24.05,2020-05-11 11:24:25,30,11,11,5,2020
80074580,1.4,1548.0,17929.6,58.98,59.64,76.34,2020-05-11 11:36:49,45,11,11,5,2020
71477358,2.5,765.0,7334.7,57.03,59.71,69.23,2020-05-11 11:37:45,45,11,11,5,2020
80074581,0.1,6181.0,31402.0,59.01,59.06,1.8,2020-05-11 11:48:25,60,11,11,5,2020
71477358,3.3,778.0,7334.9,55.13,59.16,69.23,2020-05-11 11:52:45,60,11,11,5,2020
71438771,0.0,0.0,5241.5,26.59,49.16,24.05,2020-05-11 11:54:25,60,11,11,5,2020
71477358,9.6,760.0,7335.1,50.4,61.4,69.24,2020-05-11 12:07:45,15,12,11,5,2020
80074580,7.3,1719.0,17930.8,57.94,62.12,76.35,2020-05-11 12:21:49,30,12,11,5,2020
71477358,3.2,760.0,7335.3,58.48,62.16,69.24,2020-05-11 12:22:44,30,12,11,5,2020
80074581,0.4,5977.0,31406.5,61.7,61.85,1.8,2020-05-11 12:33:25,45,12,11,5,2020
80074581,0.2,6090.0,31409.5,60.68,60.74,1.8,2020-05-11 13:03:25,15,13,11,5,2020
71477358,3.9,774.0,7336.1,56.44,60.71,69.25,2020-05-11 13:07:45,15,13,11,5,2020
80074581,0.9,6023.0,31411.0,60.9,61.06,1.8,2020-05-11 13:18:25,30,13,11,5,2020
71477358,39.3,1612.0,7336.3,39.64,61.13,69.25,2020-05-11 13:22:45,30,13,11,5,2020
71438771,1.7,42.0,5241.6,21.25,55.86,24.06,2020-05-11 13:24:25,30,13,11,5,2020
80074581,0.2,6127.0,31412.5,63.1,63.12,1.8,2020-05-11 13:33:25,45,13,11,5,2020
71477358,3.7,773.0,7336.5,58.87,62.93,69.25,2020-05-11 13:37:45,45,13,11,5,2020
80074580,1.7,1771.0,17933.5,60.25,60.93,76.36,2020-05-11 13:51:49,60,13,11,5,2020
71477358,1.9,751.0,7336.7,59.17,61.42,69.25,2020-05-11 13:52:45,60,13,11,5,2020
71477358,3.0,736.0,7336.9,55.51,58.83,69.25,2020-05-11 14:07:45,15,14,11,5,2020
71438771,0.0,0.0,5241.6,33.75,54.88,24.06,2020-05-11 14:09:25,15,14,11,5,2020
80074581,0.2,5951.0,31417.1,62.9,62.94,1.8,2020-05-11 14:18:25,30,14,11,5,2020
71477358,4.4,714.0,7337.1,57.31,62.68,69.25,2020-05-11 14:22:44,30,14,11,5,2020
80074581,429497000.0,6138.0,31418.6,61.95,61.79,1.8,2020-05-11 14:33:25,45,14,11,5,2020
71477358,2.1,707.0,7337.2,59.08,61.66,69.25,2020-05-11 14:37:44,45,14,11,5,2020
71477358,2.2,689.0,7337.4,56.82,59.74,69.25,2020-05-11 14:52:44,60,14,11,5,2020
71438771,3.9,664.0,5241.8,56.02,61.24,24.06,2020-05-11 15:09:25,15,15,11,5,2020
71477357,4.5,917.0,8422.9,56.87,61.12,46.79,2020-05-11 15:19:54,30,15,11,5,2020
71477358,37.1,2123.0,7338.1,48.16,62.68,69.26,2020-05-11 15:22:44,30,15,11,5,2020
80074581,0.4,6131.0,31424.5,64.19,64.25,1.8,2020-05-11 15:33:25,45,15,11,5,2020
80074580,8.1,1689.0,17936.5,60.67,64.81,76.37,2020-05-11 15:36:49,45,15,11,5,2020
80074581,429497000.0,6135.0,31426.1,61.04,60.91,1.8,2020-05-11 15:48:25,60,15,11,5,2020
71477357,3.2,952.0,8423.4,58.0,60.91,46.79,2020-05-11 15:49:54,60,15,11,5,2020
80074580,0.4,1752.0,17936.9,60.3,60.45,76.37,2020-05-11 15:51:49,60,15,11,5,2020
71477358,3.7,1346.0,7338.8,58.46,60.93,69.27,2020-05-11 15:52:44,60,15,11,5,2020
80074581,429497000.0,6074.0,31427.6,57.83,57.75,1.8,2020-05-11 16:03:25,15,16,11,5,2020
80074580,3.2,1718.0,17937.4,57.49,59.16,76.37,2020-05-11 16:06:49,15,16,11,5,2020
71477358,3.6,1330.0,7339.2,55.29,57.9,69.27,2020-05-11 16:07:45,15,16,11,5,2020
80074581,429497000.0,5689.0,31429.1,61.01,60.92,1.8,2020-05-11 16:18:25,30,16,11,5,2020
71477358,9.1,1311.0,7339.5,56.06,60.81,69.27,2020-05-11 16:22:44,30,16,11,5,2020
80074581,0.0,5736.0,31430.5,61.12,61.12,1.8,2020-05-11 16:33:25,45,16,11,5,2020
71477358,6.5,1341.0,7339.8,56.79,60.89,69.27,2020-05-11 16:37:44,45,16,11,5,2020
71477357,4.9,924.0,8424.3,55.68,60.4,46.79,2020-05-11 16:49:54,60,16,11,5,2020
80074580,9.7,1753.0,17938.7,57.69,62.47,76.38,2020-05-11 16:51:49,60,16,11,5,2020
71477358,6.3,1334.0,7340.2,57.78,61.92,69.27,2020-05-11 16:52:44,60,16,11,5,2020
80074581,0.2,5990.0,31433.5,62.83,62.85,1.8,2020-05-11 17:03:25,15,17,11,5,2020
71438771,4.5,560.0,5243.0,54.85,61.71,24.07,2020-05-11 17:09:24,15,17,11,5,2020
80074581,0.6,6072.0,31435.0,62.99,63.05,1.8,2020-05-11 17:18:25,30,17,11,5,2020
80074580,7.0,1798.0,17939.6,60.2,63.81,76.38,2020-05-11 17:21:49,30,17,11,5,2020
71438771,2.3,572.0,5243.1,58.48,62.06,24.07,2020-05-11 17:24:24,30,17,11,5,2020
80074581,0.9,5794.0,31436.5,63.37,63.51,1.8,2020-05-11 17:33:25,45,17,11,5,2020
71477358,6.4,1299.0,7341.2,59.21,63.56,69.28,2020-05-11 17:37:44,45,17,11,5,2020
80074581,0.0,6086.0,31438.0,62.01,62.11,1.8,2020-05-11 17:48:25,60,17,11,5,2020
71477358,17.4,1329.0,7341.6,50.35,61.74,69.28,2020-05-11 17:52:44,60,17,11,5,2020
71438771,1.9,564.0,5243.4,57.71,60.57,24.07,2020-05-11 17:54:25,60,17,11,5,2020
80074581,1.4,5803.0,31439.5,58.77,59.03,1.8,2020-05-11 18:03:25,15,18,11,5,2020
80074580,6.7,1848.0,17940.9,57.19,60.49,76.39,2020-05-11 18:06:49,15,18,11,5,2020
71477358,5.8,1340.0,7341.9,55.42,59.41,69.28,2020-05-11 18:07:44,15,18,11,5,2020
80074581,0.7,5437.0,31440.9,61.53,61.64,1.8,2020-05-11 18:18:25,30,18,11,5,2020
80074580,13.2,1954.0,17941.4,55.6,61.82,76.39,2020-05-11 18:21:48,30,18,11,5,2020
71477358,7.7,1239.0,7342.2,56.6,61.56,69.28,2020-05-11 18:22:44,30,18,11,5,2020
80074581,429497000.0,5404.0,31442.3,61.02,60.89,1.8,2020-05-11 18:33:25,45,18,11,5,2020
71477358,6.0,1296.0,7342.5,56.87,60.91,69.29,2020-05-11 18:37:44,45,18,11,5,2020
71438771,1.9,563.0,5243.9,56.84,60.01,24.07,2020-05-11 18:39:24,45,18,11,5,2020
80074581,0.3,5542.0,31443.6,61.88,61.94,1.8,2020-05-11 18:48:25,60,18,11,5,2020
71477358,13.5,1437.0,7342.8,54.33,61.89,69.29,2020-05-11 18:52:44,60,18,11,5,2020
80074581,0.0,5900.0,31445.1,63.35,63.36,1.8,2020-05-11 19:03:25,15,19,11,5,2020
71477358,3.3,639.0,7343.1,58.73,63.31,69.29,2020-05-11 19:07:44,15,19,11,5,2020
71438771,2.6,570.0,5244.2,58.5,62.65,24.07,2020-05-11 19:09:24,15,19,11,5,2020
80074581,0.5,6107.0,31446.6,64.41,64.49,1.8,2020-05-11 19:18:25,30,19,11,5,2020
80074580,6.4,1712.0,17943.3,62.29,65.55,76.4,2020-05-11 19:21:48,30,19,11,5,2020
71477358,27.4,1473.0,7343.2,47.9,64.63,69.29,2020-05-11 19:22:44,30,19,11,5,2020
80074581,429497000.0,5932.0,31448.1,63.34,63.1,1.8,2020-05-11 19:33:25,45,19,11,5,2020
80074580,1.2,1772.0,17943.7,61.3,62.12,76.4,2020-05-11 19:36:48,45,19,11,5,2020
71477358,2.4,632.0,7343.4,59.24,62.55,69.29,2020-05-11 19:37:44,45,19,11,5,2020
71438771,1.2,562.0,5244.5,58.91,60.98,24.07,2020-05-11 19:39:24,45,19,11,5,2020
80074581,1.3,5923.0,31449.5,58.21,58.46,1.8,2020-05-11 19:48:25,60,19,11,5,2020
71477358,3.1,644.0,7343.6,54.14,58.69,69.29,2020-05-11 19:52:44,60,19,11,5,2020
71438771,2.9,582.0,5244.6,54.37,58.58,24.07,2020-05-11 19:54:24,60,19,11,5,2020
80074581,429497000.0,5924.0,31451.1,63.04,62.88,1.8,2020-05-11 20:03:25,15,20,11,5,2020
80074580,11.7,1785.0,17944.6,57.1,62.93,76.4,2020-05-11 20:06:48,15,20,11,5,2020
71477358,3.3,646.0,7343.8,58.15,62.66,69.3,2020-05-11 20:07:44,15,20,11,5,2020
71438771,1.6,564.0,5244.7,58.77,61.22,24.07,2020-05-11 20:09:24,15,20,11,5,2020
80074581,0.0,6132.0,31452.6,63.53,63.47,1.8,2020-05-11 20:18:25,30,20,11,5,2020
80074580,9.9,1774.0,17945.0,59.47,64.19,76.41,2020-05-11 20:21:48,30,20,11,5,2020
71477358,3.0,629.0,7344.1,58.93,63.2,69.3,2020-05-11 20:22:44,30,20,11,5,2020
71438771,2.4,569.0,5244.9,58.56,62.48,24.07,2020-05-11 20:24:24,30,20,11,5,2020
80074581,429497000.0,6064.0,31454.0,62.35,62.26,1.8,2020-05-11 20:33:24,45,20,11,5,2020
80074580,7.7,1712.0,17945.5,58.09,62.39,76.41,2020-05-11 20:36:48,45,20,11,5,2020
71477358,3.0,650.0,7344.3,58.0,62.05,69.3,2020-05-11 20:37:44,45,20,11,5,2020
80074581,429497000.0,6060.0,31455.6,61.9,61.81,1.8,2020-05-11 20:48:24,60,20,11,5,2020
80074580,2.9,1663.0,17945.9,59.57,61.09,76.41,2020-05-11 20:51:48,60,20,11,5,2020
71477358,2.8,643.0,7344.4,57.73,61.57,69.3,2020-05-11 20:52:44,60,20,11,5,2020
71438771,1.8,577.0,5245.2,57.28,60.01,24.07,2020-05-11 20:54:24,60,20,11,5,2020
80074580,3.8,1654.0,17946.3,57.44,59.79,76.41,2020-05-11 21:06:48,15,21,11,5,2020
71477358,2.9,650.0,7344.6,55.56,59.57,69.3,2020-05-11 21:07:44,15,21,11,5,2020
80074581,0.7,6227.0,31458.7,61.36,61.51,1.8,2020-05-11 21:18:24,30,21,11,5,2020
71477358,3.7,653.0,7344.8,55.91,60.75,69.3,2020-05-11 21:22:44,30,21,11,5,2020
71438771,2.5,573.0,5245.5,56.82,60.78,24.08,2020-05-11 21:24:24,30,21,11,5,2020
80074581,0.0,6036.0,31460.2,61.87,61.87,1.8,2020-05-11 21:33:24,45,21,11,5,2020
80074580,7.5,1818.0,17947.1,57.65,61.29,76.41,2020-05-11 21:36:48,45,21,11,5,2020
71477358,25.8,1186.0,7345.0,43.14,61.68,69.31,2020-05-11 21:37:44,45,21,11,5,2020
71438771,2.9,588.0,5245.7,56.39,60.39,24.08,2020-05-11 21:39:24,45,21,11,5,2020
80074581,0.2,6021.0,31461.7,62.01,62.11,1.8,2020-05-11 21:48:25,60,21,11,5,2020
80074580,6.6,1578.0,17947.5,58.08,61.95,76.42,2020-05-11 21:51:48,60,21,11,5,2020
71477358,4.0,656.0,7345.1,56.4,61.76,69.31,2020-05-11 21:52:44,60,21,11,5,2020
71438771,2.1,570.0,5245.8,57.42,60.57,24.08,2020-05-11 21:54:24,60,21,11,5,2020
80074581,0.3,6196.0,31463.3,62.34,62.37,1.8,2020-05-11 22:03:25,15,22,11,5,2020
80074580,6.2,1623.0,17948.0,59.33,62.64,76.42,2020-05-11 22:06:48,15,22,11,5,2020
71438771,2.3,576.0,5246.0,57.6,61.08,24.08,2020-05-11 22:09:24,15,22,11,5,2020
80074581,1.0,6279.0,31464.8,60.93,61.05,1.8,2020-05-11 22:18:25,30,22,11,5,2020
71477358,4.6,720.0,7345.5,54.32,60.9,69.31,2020-05-11 22:22:44,30,22,11,5,2020
71438771,2.0,584.0,5246.1,56.67,59.62,24.08,2020-05-11 22:24:24,30,22,11,5,2020
80074581,1.2,6289.0,31466.4,59.32,59.46,1.8,2020-05-11 22:33:24,45,22,11,5,2020
71477357,3.0,943.0,8429.2,55.17,57.98,46.82,2020-05-11 22:34:53,45,22,11,5,2020
80074580,5.4,1605.0,17948.8,57.19,60.19,76.42,2020-05-11 22:36:48,45,22,11,5,2020
71477358,3.5,657.0,7345.7,54.73,59.46,69.31,2020-05-11 22:37:44,45,22,11,5,2020
71438771,0.0,0.0,5246.2,54.94,56.21,24.08,2020-05-11 22:39:24,45,22,11,5,2020
80074580,5.7,1584.0,17949.2,59.45,62.6,76.42,2020-05-11 22:51:48,60,22,11,5,2020
71477358,28.6,850.0,7345.8,32.82,61.98,69.31,2020-05-11 22:52:44,60,22,11,5,2020
71438771,0.0,0.0,5246.2,52.67,52.46,24.08,2020-05-11 22:54:24,60,22,11,5,2020
80074581,429497000.0,6270.0,31469.5,60.98,60.91,1.8,2020-05-11 23:03:24,15,23,11,5,2020
71477357,3.3,935.0,8429.6,56.66,59.8,46.82,2020-05-11 23:04:53,15,23,11,5,2020
80074580,5.6,1577.0,17949.5,57.6,60.9,76.42,2020-05-11 23:06:48,15,23,11,5,2020
71477358,3.2,656.0,7346.0,56.42,60.75,69.32,2020-05-11 23:07:44,15,23,11,5,2020
71438771,0.0,0.0,5246.2,50.55,49.33,24.08,2020-05-11 23:09:24,15,23,11,5,2020
80074581,0.7,6261.0,31471.0,61.65,61.73,1.8,2020-05-11 23:18:24,30,23,11,5,2020
80074580,6.1,1530.0,17949.9,59.2,62.94,76.42,2020-05-11 23:21:48,30,23,11,5,2020
71477358,3.6,651.0,7346.2,56.65,61.56,69.32,2020-05-11 23:22:44,30,23,11,5,2020
80074581,429497000.0,6179.0,31472.5,60.39,60.27,1.8,2020-05-11 23:33:24,45,23,11,5,2020
71477357,3.7,940.0,8430.1,56.76,60.1,46.82,2020-05-11 23:34:54,45,23,11,5,2020
80074580,5.0,1599.0,17950.3,58.28,61.2,76.43,2020-05-11 23:36:48,45,23,11,5,2020
71477358,2.6,661.0,7346.3,56.58,60.2,69.32,2020-05-11 23:37:44,45,23,11,5,2020
71438771,0.0,0.0,5246.2,44.77,46.02,24.08,2020-05-11 23:39:24,45,23,11,5,2020
80074581,429497000.0,6102.0,31474.0,60.73,60.69,1.8,2020-05-11 23:48:24,60,23,11,5,2020
71477358,18.0,2210.0,7346.8,54.2,61.08,69.32,2020-05-11 23:52:44,60,23,11,5,2020
71438771,0.0,0.0,5246.2,36.16,47.34,24.08,2020-05-11 23:54:24,60,23,11,5,2020
80074580,7.8,1688.0,17951.2,59.13,63.06,76.43,2020-05-12 00:06:48,15,0,12,5,2020
71477358,3.5,654.0,7347.1,58.7,63.41,69.33,2020-05-12 00:07:44,15,0,12,5,2020
71438771,0.0,0.0,5246.2,33.09,45.92,24.08,2020-05-12 00:09:24,15,0,12,5,2020
80074580,0.2,1545.0,17951.6,60.11,60.24,76.43,2020-05-12 00:21:48,30,0,12,5,2020
80074581,429497000.0,6069.0,31478.7,58.18,58.11,1.8,2020-05-12 00:33:24,45,0,12,5,2020
71438771,0.0,0.0,5246.2,24.62,50.55,24.08,2020-05-12 00:39:24,45,0,12,5,2020
80074581,0.0,6056.0,31480.2,61.51,61.54,1.8,2020-05-12 00:48:24,60,0,12,5,2020
71477358,3.1,659.0,7347.7,57.65,61.83,69.33,2020-05-12 01:07:44,15,1,12,5,2020
71477357,3.0,943.0,8431.7,56.25,59.06,46.83,2020-05-12 01:19:53,30,1,12,5,2020
80074580,0.7,1622.0,17953.2,58.68,59.04,76.43,2020-05-12 01:21:48,30,1,12,5,2020
71438771,0.0,0.0,5246.2,27.42,55.67,24.08,2020-05-12 01:24:24,30,1,12,5,2020
71477358,27.1,1391.0,7348.3,43.75,62.63,69.33,2020-05-12 01:52:44,60,1,12,5,2020
71438771,0.0,1.0,5246.2,23.95,51.47,24.08,2020-05-12 01:54:24,60,1,12,5,2020
80074581,0.2,6090.0,31487.8,60.7,60.73,1.8,2020-05-12 02:03:24,15,2,12,5,2020
80074580,4.0,1645.0,17954.4,59.1,61.27,76.44,2020-05-12 02:06:48,15,2,12,5,2020
71438771,0.0,0.0,5246.2,26.81,51.6,24.08,2020-05-12 02:09:24,15,2,12,5,2020
71477358,2.7,662.0,7348.8,55.65,59.69,69.34,2020-05-12 02:22:43,30,2,12,5,2020
71438771,1.8,65.0,5246.2,26.53,51.15,24.08,2020-05-12 02:39:24,45,2,12,5,2020
80074580,5.1,1696.0,17956.1,59.81,62.41,76.44,2020-05-12 03:06:48,15,3,12,5,2020
71477358,3.6,659.0,7349.3,57.58,62.44,69.34,2020-05-12 03:07:43,15,3,12,5,2020
80074581,429497000.0,6162.0,31495.4,59.87,59.82,1.81,2020-05-12 03:18:24,30,3,12,5,2020
71477357,3.2,939.0,8433.6,56.53,59.46,46.84,2020-05-12 03:19:53,30,3,12,5,2020
71438771,1.8,58.0,5246.2,25.35,53.1,24.08,2020-05-12 03:24:24,30,3,12,5,2020
80074580,6.0,1667.0,17957.4,59.94,63.1,76.45,2020-05-12 03:51:48,60,3,12,5,2020
71477358,3.6,665.0,7350.0,57.73,62.6,69.35,2020-05-12 03:52:44,60,3,12,5,2020
71438771,0.0,0.0,5246.2,26.05,53.1,24.08,2020-05-12 03:54:24,60,3,12,5,2020
80074581,429497000.0,6014.0,31500.0,60.95,60.65,1.81,2020-05-12 04:03:24,15,4,12,5,2020
80074580,5.6,1638.0,17958.2,58.63,61.68,76.45,2020-05-12 04:21:48,30,4,12,5,2020
71477358,3.4,668.0,7350.6,56.32,60.74,69.35,2020-05-12 04:22:43,30,4,12,5,2020
80074581,429497000.0,6103.0,31503.0,60.91,60.87,1.81,2020-05-12 04:33:24,45,4,12,5,2020
71477357,4.2,934.0,8434.7,56.04,59.89,46.84,2020-05-12 04:34:53,45,4,12,5,2020
71438771,0.0,0.0,5246.3,26.89,51.0,24.08,2020-05-12 04:39:23,45,4,12,5,2020
80074580,8.2,1767.0,17959.1,57.6,61.56,76.45,2020-05-12 04:51:48,60,4,12,5,2020
71477358,3.4,663.0,7350.9,56.46,61.16,69.35,2020-05-12 04:52:43,60,4,12,5,2020
80074581,429497000.0,6148.0,31506.1,62.22,62.1,1.81,2020-05-12 05:03:24,15,5,12,5,2020
80074580,5.4,1633.0,17959.5,60.24,63.0,76.45,2020-05-12 05:06:48,15,5,12,5,2020
71477358,3.0,661.0,7351.1,57.92,61.88,69.35,2020-05-12 05:07:43,15,5,12,5,2020
71438771,0.0,0.0,5246.3,28.01,48.84,24.08,2020-05-12 05:09:24,15,5,12,5,2020
80074581,429497000.0,6128.0,31507.6,60.59,60.44,1.81,2020-05-12 05:18:24,30,5,12,5,2020
71477358,2.9,668.0,7351.4,54.32,58.43,69.35,2020-05-12 05:37:43,45,5,12,5,2020
80074581,429497000.0,6108.0,31510.6,63.07,63.05,1.81,2020-05-12 05:48:24,60,5,12,5,2020
80074580,7.4,1633.0,17960.8,60.32,64.08,76.46,2020-05-12 05:51:48,60,5,12,5,2020
71438771,0.0,0.0,5246.3,27.88,48.53,24.08,2020-05-12 05:54:24,60,5,12,5,2020
80074581,429497000.0,6224.0,31512.2,61.16,61.04,1.81,2020-05-12 06:03:24,15,6,12,5,2020
80074580,2.2,1630.0,17961.6,57.3,58.59,76.46,2020-05-12 06:21:48,30,6,12,5,2020
71477358,3.0,715.0,7351.9,54.22,58.18,69.36,2020-05-12 06:22:43,30,6,12,5,2020
80074581,0.0,6113.0,31515.2,61.52,61.54,1.81,2020-05-12 06:33:24,45,6,12,5,2020
71477357,0.4,89.0,8435.6,51.6,56.02,46.85,2020-05-12 06:34:53,45,6,12,5,2020
71438771,0.0,3.0,5246.3,28.87,50.72,24.08,2020-05-12 06:39:23,45,6,12,5,2020
80074580,7.4,1669.0,17962.8,56.83,60.7,76.46,2020-05-12 07:06:48,15,7,12,5,2020
71438771,0.1,4.0,5246.3,24.71,48.22,24.08,2020-05-12 07:09:23,15,7,12,5,2020
80074581,0.1,6104.0,31519.7,61.68,61.67,1.81,2020-05-12 07:18:24,30,7,12,5,2020
71477358,3.8,660.0,7352.8,56.86,61.8,69.36,2020-05-12 07:37:43,45,7,12,5,2020
80074580,8.5,1762.0,17964.0,56.76,61.0,76.47,2020-05-12 07:51:48,60,7,12,5,2020
80074581,0.5,6040.0,31524.3,63.19,63.23,1.81,2020-05-12 08:03:24,15,8,12,5,2020
80074580,1.3,1529.0,17964.8,60.25,61.06,76.47,2020-05-12 08:21:48,30,8,12,5,2020
71477358,3.3,692.0,7353.3,57.72,61.97,69.37,2020-05-12 08:22:43,30,8,12,5,2020
71438771,0.0,0.0,5246.4,25.41,50.78,24.09,2020-05-12 08:24:23,30,8,12,5,2020
80074581,429497000.0,6165.0,31527.4,58.51,58.33,1.81,2020-05-12 08:33:24,45,8,12,5,2020
71477358,4.5,648.0,7353.7,55.54,61.51,69.37,2020-05-12 08:52:43,60,8,12,5,2020
80074581,429497000.0,5977.0,31530.4,61.68,61.65,1.81,2020-05-12 09:03:24,15,9,12,5,2020
71477358,7.8,751.0,7354.0,54.15,63.3,69.37,2020-05-12 09:22:43,30,9,12,5,2020
80074581,0.3,6166.0,31533.4,64.63,64.68,1.81,2020-05-12 09:33:24,45,9,12,5,2020
80074580,5.7,1629.0,17967.0,61.74,64.93,76.48,2020-05-12 09:36:48,45,9,12,5,2020
71438771,0.0,0.0,5246.5,27.36,50.43,24.09,2020-05-12 09:39:23,45,9,12,5,2020
80074581,429497000.0,6105.0,31534.9,61.31,61.16,1.81,2020-05-12 09:48:24,60,9,12,5,2020
80074580,4.3,1571.0,17967.8,56.93,59.25,76.48,2020-05-12 10:06:47,15,10,12,5,2020
71477358,2.1,659.0,7354.5,54.88,57.51,69.37,2020-05-12 10:07:43,15,10,12,5,2020
71438771,0.0,0.0,5246.5,25.64,48.28,24.09,2020-05-12 10:09:23,15,10,12,5,2020
71438771,0.0,0.0,5246.6,28.53,59.32,24.09,2020-05-12 10:24:23,30,10,12,5,2020
71477358,3.5,657.0,7354.9,58.11,62.69,69.38,2020-05-12 10:37:43,45,10,12,5,2020
80074581,429497000.0,5980.0,31541.1,59.36,59.15,1.81,2020-05-12 10:48:24,60,10,12,5,2020
80074580,8.8,1846.0,17969.0,54.13,58.57,76.49,2020-05-12 10:51:47,60,10,12,5,2020
71477358,5.5,818.0,7355.3,54.78,61.19,69.38,2020-05-12 11:07:43,15,11,12,5,2020
71477358,3.2,642.0,7355.5,59.08,63.44,69.38,2020-05-12 11:22:43,30,11,12,5,2020
71438771,0.0,0.0,5246.6,24.92,51.16,24.1,2020-05-12 11:24:23,30,11,12,5,2020
80074580,1.0,1682.0,17970.7,58.3,58.72,76.49,2020-05-12 11:51:47,60,11,12,5,2020
71477358,27.5,1527.0,7355.8,42.39,58.61,69.38,2020-05-12 11:52:43,60,11,12,5,2020
80074580,11.4,1720.0,17971.2,57.06,62.86,76.5,2020-05-12 12:06:47,15,12,12,5,2020
71477358,2.3,621.0,7356.7,57.4,60.73,69.39,2020-05-12 12:37:43,45,12,12,5,2020
